   SNAP_ID INSTANCE_NUMBER        SGA        PGA      TOTAL
---------- --------------- ---------- ---------- ----------
     64311               1        5.8         32         16          2     516765             1.6889E+10 3313560435 1835741045 1410838367 1909408313   35326048                        0 5.7656E+10 7.6618E+10         32
     64312               1        3.7         32         16          2     516765             1.6898E+10 3315774760 1836942393 1411753832 1911082695   35398909                        0 5.7703E+10 7.6618E+10         32
     64313               1        7.9         32         16          2     516765             1.6906E+10 3319397794 1838924086 1412904650 1912729435   35857492                        0 5.8054E+10 7.6618E+10         32
     64314               1        8.6         32         16          2     516765             1.6913E+10 3323163701 1840681145 1414366428 1914187353   36366117                        0 5.8528E+10 7.6618E+10         32
     64315               1        6.1         32         16          2     516765             1.6921E+10 3326856326 1842445566 1415692106 1915581397   36904454                        0 5.8601E+10 7.6618E+10         32
     64316               1       13.4         32         16          2     516765             1.6930E+10 3329530979 1843854199 1416877512 1916910863   36941176                        0 5.8627E+10 7.6618E+10         32
     64317               1        4.4         32         16          2     516765             1.6937E+10 3333480883 1846508536 1418123855 1918336756   36941202                        0 5.8769E+10 7.6618E+10         32
     64318               1        4.2         32         16          2     516765             1.6946E+10 3335765929 1847860278 1419034379 1919705159   36941225                        0 5.8803E+10 7.6618E+10         32
     64319               1        4.2         32         16          2     516765             1.6956E+10 3337719340 1848936544 1419891329 1920979440   36941246                        0 5.8822E+10 7.6618E+10         32
     64320               1          5         32         16          2     516765             1.6965E+10 3339856890 1850151976 1420789479 1922364887   36941265                        0 5.8840E+10 7.6618E+10         32
     64321               1          5         32         16          2     516765             1.6974E+10 3341962641 1851314580 1421707530 1923769761   36941287                        0 5.8855E+10 7.6618E+10         32
     64322               1          4         32         16          2     516765             1.6983E+10 3343887205 1852350561 1422575087 1925040761   36941309                        0 5.8859E+10 7.6618E+10         32
     64323               1        5.8         32         16          2     516765             1.6993E+10 3345815237 1853392833 1423439381 1926324286   36941330                        0 5.8865E+10 7.6618E+10         32
     64324               1        4.5         32         16          2     516765             1.7002E+10 3347868556 1854550283 1424312546 1927632735   36941353                        0 5.8873E+10 7.6618E+10         32
     64325               1        4.6         32         16          2     516765             1.7011E+10 3350163546 1855750484 1425298317 1929012638   37025103                        0 5.8877E+10 7.6618E+10         32
     64326               1       12.9         32         16          2     516765             1.7019E+10 3353336844 1857791423 1426316281 1930309589   37115310                        0 5.8895E+10 7.6618E+10         32
     64327               1        4.5         32         16          2     516765             1.7028E+10 3355511635 1859036588 1427221361 1931692137   37116873                        0 5.8903E+10 7.6618E+10         32
     64328               1        5.6         32         16          2     516765             1.7038E+10 3357726853 1860283769 1428155954 1933554511   37116893                        0 5.8909E+10 7.6618E+10         32
     64329               1        4.3         32         16          2     516765             1.7046E+10 3359981562 1861592518 1429075157 1934932165   37116912                        0 5.8919E+10 7.6618E+10         32
     64330               1        5.4         32         16          2     516765             1.7055E+10 3362488565 1863149140 1429999839 1936275703   37116937                        0 5.8921E+10 7.6618E+10         32
     64331               1        3.3         32         16          2     516765             1.7065E+10 3364431976 1864211511 1430860067 1937620822   37116957                        0 5.8928E+10 7.6618E+10         32
     64332               1        5.3         32         16          2     516765             1.7074E+10 3366682421 1865521808 1431777199 1939097758   37116977                        0 5.8939E+10 7.6618E+10         32
