   SNAP_ID INSTANCE_NUMBER        SGA        PGA      TOTAL
---------- --------------- ---------- ---------- ----------
    215375               1        3.6         .8        4.4
    215375               2        3.6         .8        4.4
    215376               1        3.6         .8        4.4
    215376               2        3.6         .8        4.4
    215377               1        3.6         .8        4.4
    215377               2        3.6         .8        4.4
    215378               1        3.6         .8        4.4
    215378               2        3.6         .8        4.4
    215379               1        3.6         .8        4.4
    215379               2        3.6         .8        4.4
    215380               1        3.6         .8        4.4
    215380               2        3.6         .8        4.4
    215381               1        3.6         .8        4.4
    215381               2        3.6         .8        4.4
    215382               1        3.6         .8        4.4
    215382               2        3.6         .8        4.4
    215383               1        3.6         .8        4.4
    215383               2        3.6         .8        4.4
    215384               1        3.6         .8        4.4
    215384               2        3.6         .8        4.4
    215385               1        3.6         .8        4.4
    215385               2        3.6         .8        4.4
    215386               1        3.6         .8        4.4
    215386               2        3.6         .8        4.4
    215387               1        3.6         .8        4.4
    215387               2        3.6         .8        4.4
    215388               1        3.6         .8        4.4
    215388               2        3.6         .8        4.4
    215389               1        3.6         .8        4.4
    215389               2        3.6         .8        4.4
    215390               1        3.6         .8        4.4
    215390               2        3.6         .8        4.4
    215391               1        3.6         .8        4.4
    215391               2        3.6         .8        4.4
    215392               1        3.6         .8        4.4
    215392               2        3.6         .8        4.4
    215393               1        3.6         .8        4.4
    215393               2        3.6         .8        4.4
    215394               1        3.6         .8        4.4
    215394               2        3.6         .8        4.4
    215395               1        3.6         .8        4.4
    215395               2        3.6         .8        4.4
    215396               1        3.6         .8        4.4
    215396               2        3.6         .8        4.4
    215397               1        3.6         .8        4.4
    215397               2        3.6         .8        4.4
    215398               1        3.6         .8        4.4
    215398               2        3.6         .8        4.4
    215399               1        3.6         .8        4.4
    215399               2        3.6         .8        4.4
    215400               1        3.6         .8        4.4
    215400               2        3.6         .8        4.4
    215401               1        3.6         .8        4.4
    215401               2        3.6         .8        4.4
    215402               1        3.6         .8        4.4
    215402               2        3.6         .8        4.4
    215403               1        3.6         .8        4.4
    215403               2        3.6         .8        4.4
    215404               1        3.6         .8        4.4
    215404               2        3.6         .8        4.4
    215405               1        3.6         .8        4.4
    215405               2        3.6         .8        4.4
    215406               1        3.6         .8        4.4
    215406               2        3.6         .8        4.4
    215407               1        3.6         .8        4.4
    215407               2        3.6         .8        4.4
    215408               1        3.6         .8        4.4
    215408               2        3.6         .8        4.4
    215409               1        3.6         .8        4.4
    215409               2        3.6         .8        4.4
    215410               1        3.6         .8        4.4
    215410               2        3.6         .8        4.4
    215411               1        3.6         .8        4.4
    215411               2        3.6         .8        4.4
    215412               1        3.6         .8        4.4
    215412               2        3.6         .8        4.4
    215413               1        3.6         .8        4.4
    215413               2        3.6         .8        4.4
    215414               1        3.6         .8        4.4
    215414               2        3.6         .8        4.4
    215415               1        3.6         .8        4.4
    215415               2        3.6         .8        4.4
    215416               1        3.6         .8        4.4
    215416               2        3.6         .8        4.4
    215417               1        3.6         .8        4.4
    215417               2        3.6         .8        4.4
    215418               1        3.6         .8        4.4
    215418               2        3.6         .8        4.4
    215419               1        3.6         .8        4.4
    215419               2        3.6         .8        4.4
    215420               1        3.6         .8        4.4
    215420               2        3.6         .8        4.4
    215421               1        3.6         .8        4.4
    215421               2        3.6         .8        4.4
    215422               1        3.6         .8        4.4
    215422               2        3.6         .8        4.4
    215423               1        3.6         .8        4.4
    215423               2        3.6         .8        4.4
    215424               1        3.6         .8        4.4
    215424               2        3.6         .8        4.4
    215425               1        3.6         .8        4.4
    215425               2        3.6         .8        4.4
    215426               1        3.6         .8        4.4
    215426               2        3.6         .8        4.4
    215427               1        3.6         .9        4.5
    215427               2        3.6         .8        4.4
    215428               1        3.6         .9        4.5
    215428               2        3.6         .8        4.4
    215429               1        3.6          1        4.6
    215429               2        3.6         .7        4.3
    215430               1        3.6         .9        4.5
    215430               2        3.6         .6        4.2
    215431               1        3.6         .9        4.5
    215431               2        3.6         .6        4.2
    215432               1        3.6          1        4.6
    215432               2        3.6         .6        4.2
    215433               1        3.6         .9        4.5
    215433               2        3.6         .6        4.2
    215434               1        3.6          1        4.6
    215434               2        3.6         .6        4.2
    215435               1        3.6          1        4.6
    215435               2        3.6         .6        4.2
    215436               1        3.6          1        4.6
    215436               2        3.6         .6        4.2
    215437               1        3.6          1        4.6
    215437               2        3.6         .6        4.2
    215438               1        3.6          1        4.6
    215438               2        3.6         .6        4.2
    215439               1        3.6          1        4.6
    215439               2        3.6         .6        4.2
    215440               1        3.6          1        4.6
    215440               2        3.6         .6        4.2
    215441               1        3.6         .8        4.4
    215441               2        3.6         .7        4.3
    215442               1        3.6         .8        4.4
    215442               2        3.6         .7        4.3
    215443               1        3.6         .8        4.4
    215443               2        3.6         .8        4.4
    215444               1        3.6         .8        4.4
    215444               2        3.6         .8        4.4
    215445               1        3.6         .8        4.4
    215445               2        3.6         .7        4.3
    215446               1        3.6         .8        4.4
    215446               2        3.6         .7        4.3
    215447               1        3.6         .8        4.4
    215447               2        3.6         .8        4.4
    215448               1        3.6         .8        4.4
    215448               2        3.6         .7        4.3
    215449               1        3.6         .8        4.4
    215449               2        3.6         .7        4.3
    215450               1        3.6         .8        4.4
    215450               2        3.6         .7        4.3
    215451               1        3.6         .8        4.4
    215451               2        3.6         .8        4.4
    215452               1        3.6         .8        4.4
    215452               2        3.6         .7        4.3
    215453               1        3.6         .8        4.4
    215453               2        3.6         .8        4.4
    215454               1        3.6         .8        4.4
    215454               2        3.6         .7        4.3
    215455               1        3.6         .8        4.4
    215455               2        3.6         .7        4.3
    215456               1        3.6         .8        4.4
    215456               2        3.6         .8        4.4
    215457               1        3.6         .8        4.4
    215457               2        3.6         .7        4.3
    215458               1        3.6         .8        4.4
    215458               2        3.6         .7        4.3
    215459               1        3.6         .8        4.4
    215459               2        3.6         .8        4.4
    215460               1        3.6         .8        4.4
    215460               2        3.6         .7        4.3
    215461               1        3.6         .8        4.4
    215461               2        3.6         .8        4.4
    215462               1        3.6         .8        4.4
    215462               2        3.6         .7        4.3
    215463               1        3.6         .8        4.4
    215463               2        3.6         .7        4.3
    215464               1        3.6         .8        4.4
    215464               2        3.6         .8        4.4
    215465               1        3.6         .8        4.4
    215465               2        3.6         .7        4.3
    215466               1        3.6         .8        4.4
    215466               2        3.6         .8        4.4
    215467               1        3.6         .8        4.4
    215467               2        3.6         .7        4.3
    215468               1        3.6         .8        4.4
    215468               2        3.6         .8        4.4
    215469               1        3.6         .8        4.4
    215469               2        3.6         .8        4.4
