   SNAP_ID INSTANCE_NUMBER        SGA        PGA      TOTAL
---------- --------------- ---------- ---------- ----------
    131305               2             1          .5             5983879       -1038269
    131305               2           1.5         .75             7022148        3332495
    131305               2             2           1             3689653              0
    131305               2             4           2             3689653              0
    131329               1             1          .5            17432769       10645757
    131329               1           1.5         .75             6787012        3489785
    131329               1             2           1             3297227        1732693
    131329               1             4           2             1564534              0
    131329               2             1          .5             6094705       -1055772
    131329               2           1.5         .75             7150477        3383896
    131329               2             2           1             3766581              0
    131329               2             4           2             3766581              0
    131337               1             1          .5            17462820       10670862
    131337               1           1.5         .75             6791958        3494411
    131337               1             2           1             3297547        1732201
    131337               1             4           2             1565346              0
    131337               2             1          .5             6211557       -1069693
    131337               2           1.5         .75             7281250        3419542
    131337               2             2           1             3861708              0
    131337               2             4           2             3861708              0
    131351               1             1          .5            17514876       10718344
    131351               1           1.5         .75             6796532        3497565
    131351               1             2           1             3298967        1731958
    131351               1             4           2             1567009              0
    131351               2             1          .5             6238397       -1075145
    131351               2           1.5         .75             7313542        3436353
    131351               2             2           1             3877189              0
    131351               2             4           2             3877189              0
    131383               1             1          .5            17690028       10854290
    131383               1           1.5         .75             6835738        3528016
    131383               1             2           1             3307722        1734569
    131383               1             4           2             1573153              0
    131383               2             1          .5             6403639       -1111790
    131383               2           1.5         .75             7515429        3534799
    131383               2             2           1             3980630              0
    131383               2             4           2             3980630              0
    131431               1             1          .5            18093348       11084136
    131431               1           1.5         .75             7009212        3584906
    131431               1             2           1             3424306        1775845
    131431               1             4           2             1648461              0
    131431               2             1          .5             6503622       -1154721
    131431               2           1.5         .75             7658343        3651676
    131431               2             2           1             4006667              0
    131431               2             4           2             4006667              0
    131479               1             1          .5            18300999       11230458
    131479               1           1.5         .75             7070541        3607984
    131479               1             2           1             3462557        1802261
    131479               1             4           2             1660296              0
    131479               2             1          .5             6723707       -1195225
    131479               2           1.5         .75             7918932        3793199
    131479               2             2           1             4125733              0
