   SNAP_ID INSTANCE_NUMBER        SGA        PGA      TOTAL
---------- --------------- ---------- ---------- ----------
     35857      36.08
     35881      36.08
     35905      36.08
     35917      36.08

~~END-SIZE-ON-DISK~~
Elapsed: 00:00:00.08



~~BEGIN-OSSTAT~~

   SNAP_ID INSTANCE_NUMBER       load       cpus      cores    sockets     mem_gb mem_free_gb       idle       busy       user        sys     iowait       nice   cpu_wait rsrc_mgr_wait      vm_in     vm_out  cpu_count
---------- --------------- ---------- ---------- ---------- ---------- ---------- ----------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ------------- ---------- ---------- ----------
     35714               1          7         32         16          2     516765             1.6238E+10 3127288918 1735648411 1327419516 1799841413   34506858                       23 3.1983E+10 5.1379E+10         32
     35715               1        5.4         32         16          2     516765             1.6247E+10 3130153854 1737020837 1328881535 1801435034   34506886                       23 3.2020E+10 5.1405E+10         32
     35716               1        7.5         32         16          2     516765             1.6255E+10 3132774895 1738643008 1329836742 1802915954   34525627                       23 3.2038E+10 5.1405E+10         32
     35717               1        6.7         32         16          2     516765             1.6264E+10 3135215634 1739992982 1330822824 1804690274   34597168                       23 3.2060E+10 5.1405E+10         32
     35718               1        5.5         32         16          2     516765             1.6273E+10 3138030769 1741840258 1331754789 1806886230   34597191                       23 3.2086E+10 5.1405E+10         32
     35719               1        4.2         32         16          2     516765             1.6282E+10 3140135442 1743030144 1332645931 1808407608   34597535                       23 3.2098E+10 5.1405E+10         32
     35720               1        2.8         32         16          2     516765             1.6292E+10 3142072796 1744071706 1333518451 1809781681   34597558                       23 3.2100E+10 5.1405E+10         32
     35721               1        3.4         32         16          2     516765             1.6301E+10 3144119416 1745175224 1334437981 1810994186   34597580                       23 3.2125E+10 5.1405E+10         32
     35722               1        3.7         32         16          2     516765             1.6310E+10 3145966899 1746158735 1335281364 1812215797   34597599                       23 3.2131E+10 5.1405E+10         32
     35723               1        5.6         32         16          2     516765             1.6320E+10 3147954958 1747282800 1336124574 1813435451   34597619                       23 3.2149E+10 5.1405E+10         32
     35724               1        4.6         32         16          2     516765             1.6329E+10 3149805950 1748282388 1336955389 1814598629   34597639                       23 3.2163E+10 5.1405E+10         32
     35725               1        3.9         32         16          2     516765             1.6338E+10 3152119525 1749621487 1337896575 1815945696   34597660                       23 3.2166E+10 5.1405E+10         32
     35726               1        4.3         32         16          2     516765             1.6347E+10 3154256409 1750842914 1338784074 1817439642   34597679                       23 3.2169E+10 5.1405E+10         32
     35727               1        4.6         32         16          2     516765             1.6356E+10 3156425856 1751948052 1339824461 1818898735   34597704                       23 3.3230E+10 5.1405E+10         32
     35728               1        5.2         32         16          2     516765             1.6365E+10 3158735941 1753016430 1341040153 1820336029   34597727                       23 3.4813E+10 5.1405E+10         32
     35729               1        3.6         32         16          2     516765             1.6374E+10 3161144778 1754155778 1342281479 1821805516   34597747                       23 3.5961E+10 5.1405E+10         32
     35730               1        7.4         32         16          2     516765             1.6383E+10 3164077805 1755583444 1343672432 1823294894   34678223                       23 3.7206E+10 5.1405E+10         32
     35731               1        5.8         32         16          2     516765             1.6391E+10 3166524609 1756600154 1344984052 1824620552   34773087                       23 3.8634E+10 5.1405E+10         32
     35732               1        7.2         32         16          2     516765             1.6398E+10 3171164195 1758824308 1347366314 1825728829   34773112                       23 3.9985E+10 5.1405E+10         32
     35733               1        8.9         32         16          2     516765             1.6404E+10 3176235913 1761329832 1349894050 1826882444   34773137                       23 4.1396E+10 5.1405E+10         32
     35734               1        4.6         32         16          2     516765             1.6411E+10 3180980298 1763699700 1352230437 1828136134   34773160                       23 4.2667E+10 5.1405E+10         32
     35735               1        6.3         32         16          2     516765             1.6417E+10 3185928046 1766253555 1354590132 1829332929   34773184                       23 4.3923E+10 5.1405E+10         32
     35736               1        5.5         32         16          2     516765             1.6424E+10 3190436286 1768487593 1356830739 1830767047   34773210                       23 4.4940E+10 5.1405E+10         32
     35737               1        8.9         32         16          2     516765             1.6432E+10 3194010425 1770434718 1358426998 1832396772   34773231                       23 4.6938E+10 5.1405E+10         32
     35738               1        6.9         32         16          2     516765             1.6440E+10 3197520335 1772578548 1359760270 1834128296   34773254                       23 4.8732E+10 5.1405E+10         32
     35739               1          5         32         16          2     516765             1.6448E+10 3200383363 1774012538 1361160024 1835846781   34773281                       23 5.0464E+10 5.1405E+10         32
     35740               1        6.4         32         16          2     516765             1.6457E+10 3203381568 1775660060 1362463418 1837407570   34794259                       23 5.2357E+10 5.1405E+10         32
     35741               1        7.4         32         16          2     516765             1.6465E+10 3206049151 1776937948 1363752734 1839158633   34863063                       23 5.3192E+10 5.1405E+10         32
     35742               1          6         32         16          2     516765             1.6473E+10 3209341860 1778877282 1365073952 1840856262   34863388                       23 5.4455E+10 5.1405E+10         32
     35743               1        4.1         32         16          2     516765             1.6482E+10 3211552471 1780080544 1366050085 1842771198   34863410                       23 5.4745E+10 5.1405E+10         32
     35744               1        6.3         32         16          2     516765             1.6492E+10 3213537934 1781167176 1366925725 1844258224   34863430                       23 5.4745E+10 5.1405E+10         32
     35745               1        3.7         32         16          2     516765             1.6501E+10 3215458125 1782191406 1367798771 1845539199   34863452                       23 5.4745E+10 5.1405E+10         32
